column
soil_pH
soil_NH4
soil_total_C
soil_total_N
chem__LBC (mg/kg CaCO3/pH dry weight)
chem__LBCeq (mg/kg CaCO3/pH dry weight)
chem__pH
chem__Ca (Mehlich 1 mg/kg dry weight)
Arthrobacter sp. PAMC 25486
Arthrobacter sp. PGP41
Arthrobacter sp. QXT-31
Arthrobacter sp. Rue61a
Arthrobacter sp. U41
Arthrobacter sp. YC-RL1
Arthrobacter sp. YN
Arthrobacter sp. ZXY-2
Asaia bogorensis
Asticcacaulis excentricus
Aurantimicrobium minutum
Aurantimicrobium sp. MWH-Mo1
Aurantimicrobium sp. MWH-Uga1
Auraticoccus monumenti
Aureimonas sp. AU20
Aureitalea sp. RR4-38
Auritidibacter sp. NML130574
Austwickia chelonae
Azoarcus communis
Azoarcus olearius
Azoarcus sp. BH72
Azoarcus sp. CIB
Azoarcus sp. DN11
Azoarcus sp. KH32C
Azoarcus sp. SY39
Azorhizobium caulinodans
Azospira oryzae
Azospirillum brasilense
Azospirillum humicireducens
Azospirillum lipoferum
Azospirillum sp. CFH 70021
Azospirillum sp. M2T2B2
Azospirillum sp. TSH58
Azospirillum thiophilum
Azotobacter chroococcum
Azotobacter vinelandii
Bacillus amyloliquefaciens
Bacillus anthracis
Bacillus aryabhattai
Bacillus beveridgei
Bacillus butanolivorans
Bacillus cellulosilyticus
Bacillus cereus
Bacillus circulans
Bacillus clausii
Bacillus coagulans
Bacillus cohnii
Bacillus cytotoxicus
Bacillus filamentosus
Bacillus flexus
Bacillus foraminis
Bacillus glycinifermentans
Bacillus gobiensis
Bacillus halodurans
Bacillus horikoshii
Bacillus infantis
Bacillus jeotgali
Bacillus kochii
Bacillus krulwichiae
Bacillus lentus
Bacillus licheniformis
Bacillus litoralis
Bacillus marisflavi
Bacillus megaterium
Bacillus methanolicus
Bacillus muralis
Bacillus mycoides
Bacillus oceanisediminis
Bacillus paralicheniformis
Bacillus phage BM5
Bacillus pseudofirmus
Bacillus pseudomycoides
Bacillus pumilus
Bacillus safensis
Bacillus simplex
Bacillus smithii
Bacillus sonorensis
Bacillus sp. 1NLA3E
Bacillus sp. FJAT-18017
Bacillus sp. FJAT-22090
Bacillus sp. FJAT-42376
Bacillus sp. FJAT-45348
Bacillus sp. IHB B 7164
Bacillus sp. OxB-1
Bacillus sp. X1(2014)
Bacillus sp. Y-01
Bacillus sp. Y1
Bacillus subtilis
Bacillus thermoamylovorans
Bacillus thuringiensis
Bacillus velezensis
Bacillus weihaiensis
Bacillus xiamenensis
Bacterioplanes sanyensis
Bacteriovorax stolpii
Bacteroidales bacterium CF
Bacteroides caccae
Bacteroides caecimuris
Bacteroides cellulosilyticus
Bacteroides dorei
Bacteroides fragilis
Bacteroides helcogenes
Bacteroides heparinolyticus
Bacteroides ovatus
Bacteroides salanitronis
Bacteroides thetaiotaomicron
Bacteroides vulgatus
Bacteroides zoogleoformans
Bacteroidetes bacterium Omega
Barnesiella viscericola
Bartonella apis
Bartonella quintana
Bathymodiolus septemdierum thioautotrophic gill symbiont
Bdellovibrio bacteriovorus
Bdellovibrio exovorus
Beggiatoa leptomitoformis
Beijerinckia indica
Belliella baltica
Bernardetia litoralis
Betaproteobacteria bacterium GR16-43
Beutenbergia cavernae
Bifidobacterium actinocoloniiforme
Bifidobacterium adolescentis
Bifidobacterium angulatum
Bifidobacterium animalis
Bifidobacterium asteroides
Bifidobacterium bifidum
Bifidobacterium breve
Bifidobacterium catenulatum
Bifidobacterium choerinum
Bifidobacterium dentium
Bifidobacterium indicum
Bifidobacterium kashiwanohense
Bifidobacterium longum
Bifidobacterium pseudocatenulatum
Bifidobacterium pseudolongum
Bifidobacterium scardovii
Bifidobacterium thermophilum
Blastochloris viridis
Blastococcus saxobsidens
Blastomonas fulva
Blastomonas sp. RAC04
Blautia hansenii
Bordetella avium
Bordetella bronchialis
Bordetella bronchiseptica
Bordetella flabilis
Bordetella genomosp. 13
Bordetella genomosp. 6
Bordetella genomosp. 8
Bordetella genomosp. 9
Bordetella hinzii
Bordetella holmesii
Bordetella parapertussis
Bordetella pertussis
Bordetella petrii
Bordetella pseudohinzii
Bordetella sp. H567
Bordetella sp. HZ20
Bordetella sp. N
Bordetella trematum
Borrelia hermsii
Borrelia parkeri
Borreliella bavariensis
Borreliella burgdorferi
Bosea sp. AS-1
Bosea sp. PAMC 26642
Bosea sp. RAC05
Bosea vaviloviae
Brachybacterium faecium
Brachybacterium ginsengisoli
Brachybacterium saurashtrense
Brachybacterium sp. P6-10-X1
Brachybacterium sp. VM2412
Brachybacterium sp. VR2415
Bradymonas sediminis
Bradyrhizobiaceae bacterium SG-6C
Bradyrhizobium diazoefficiens
Bradyrhizobium erythrophlei
Bradyrhizobium icense
Bradyrhizobium japonicum
Bradyrhizobium lablabi
Bradyrhizobium oligotrophicum
Bradyrhizobium ottawaense
Bradyrhizobium sp.
Bradyrhizobium sp. 2 39S1MB
Bradyrhizobium sp. 3 85S1MB
Bradyrhizobium sp. BTAi1
Bradyrhizobium sp. CCGE-LA001
Bradyrhizobium sp. ORS 278
Bradyrhizobium sp. ORS 285
Bradyrhizobium sp. ORS 3257
Bradyrhizobium sp. S23321
Bradyrhizobium sp. SK17
Bradyrhizobium sp. WSM471
Brenneria goodwinii
Brenneria sp. EniD312
Breoghania sp. L-A4
Brevefilum fermentans
Brevibacillus brevis
Brevibacillus formosus
Brevibacillus laterosporus
Brevibacterium aurantiacum
Brevibacterium linens
Brevibacterium sandarakinum
Brevibacterium siliguriense
Brevirhabdus pacifica
Brevundimonas diminuta
Brevundimonas naejangsanensis
Brevundimonas sp. DS20
Brevundimonas sp. GW460-12-10-14-LB2
Brevundimonas sp. LM2
Brevundimonas subvibrioides
Brevundimonas vesicularis
Brucella abortus
Brucella melitensis
Brucella sp. 09RB8471
Brucella sp. 09RB8910
Brucella sp. 141012304
Brucella suis
Brucella vulpis
Buchnera aphidicola
Burkholderia ambifaria
Burkholderia anthina
Burkholderia cenocepacia
Burkholderia cepacia
Burkholderia contaminans
Burkholderia diffusa
Burkholderia dolosa
Burkholderia gladioli
Burkholderia glumae
Burkholderia insecticola
Burkholderia lata
Burkholderia latens
Burkholderia mallei
Burkholderia metallica
Burkholderia multivorans
Burkholderia oklahomensis
Burkholderia phage KS14
Burkholderia plantarii
Burkholderia pseudomallei
Burkholderia pseudomultivorans
Burkholderia pyrrocinia
Burkholderia seminalis
Burkholderia sp. BDU6
Burkholderia sp. BDU8
Burkholderia sp. Bp7605
Burkholderia sp. CCGE1001
Burkholderia sp. CCGE1002
Burkholderia sp. CCGE1003
Burkholderia sp. HB1
Burkholderia sp. IDO3
Burkholderia sp. JP2-270
Burkholderia sp. KJ006
Burkholderia sp. KK1
Burkholderia sp. LA-2-3-30-S1-D2
Burkholderia sp. MSMB0266
Burkholderia sp. MSMB0852
Burkholderia sp. MSMB0856
Burkholderia sp. MSMB1588
Burkholderia sp. MSMB617WGS
Burkholderia sp. NRF60-BP8
Burkholderia sp. OLGA172
Burkholderia sp. PAMC 26561
Burkholderia sp. PAMC 28687
Burkholderia sp. RPE67
Burkholderia sp. YI23
Burkholderia stabilis
Burkholderia stagnalis
Burkholderia territorii
Burkholderia thailandensis
Burkholderia ubonensis
Burkholderia vietnamiensis
Burkholderiales bacterium GJ-E10
Burkholderiales bacterium JOSHI_001
Burkholderiales bacterium YL45
Buttiauxella sp. 3AFRM03
Caldanaerobacter subterraneus
Caldilinea aerophila
Caldisericum exile
Calditerrivibrio nitroreducens
Caldithrix abyssi
Calothrix brevissima
Calothrix parasitica
Calothrix sp. NIES-2098
Calothrix sp. NIES-2100
Calothrix sp. NIES-3974
Calothrix sp. PCC 7507
Campylobacter concisus
Campylobacter curvus
Campylobacter gracilis
Candidatus Accumulibacter phosphatis
Candidatus Amoebophilus asiaticus
Candidatus Aquiluna sp. UB-MaderosW2red
Candidatus Azobacteroides pseudotrichonymphae
Candidatus Babela massiliensis
Candidatus Bipolaricaulis anaerobius
Candidatus Cloacimonas acidaminovorans
Candidatus Coxiella mudrowiae
Candidatus Desulfofervidus auxilii
Candidatus Desulforudis audaxviator
Candidatus Desulfovibrio trichonymphae
Candidatus Endolissoclinum faulkneri
Candidatus Evansia muelleri
Candidatus Filomicrobium marinum
Candidatus Koribacter versatilis
Candidatus Kuenenia stuttgartiensis
Candidatus Methanomethylophilus alvus
Candidatus Methylopumilus planktonicus
Candidatus Methylopumilus turicensis
Candidatus Nanopelagicus hibericus
Candidatus Nanopelagicus limnes
Candidatus Nitrosopelagicus brevis
Candidatus Nitrospira inopinata
Candidatus Nucleicultrix amoebiphila
Candidatus Paracaedibacter acanthamoebae
Candidatus Pelagibacter sp. HIMB1321
Candidatus Phaeomarinobacter ectocarpi
Candidatus Planktophila dulcis
Candidatus Planktophila lacus
Candidatus Planktophila versatilis
Candidatus Profftella armatura
Candidatus Promineofilum breve
Candidatus Protochlamydia amoebophila
Candidatus Protochlamydia naegleriophila
Candidatus Puniceispirillum marinum
Candidatus Rhodoluna planktonica
Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20
Candidatus Saccharibacteria oral taxon TM7x
Candidatus Sodalis pierantonius
Candidatus Solibacter usitatus
Candidatus Symbiobacter mobilis
Candidatus Thiodictyon syntrophicum
Candidatus Xiphinematobacter sp. Idaho Grape
Capnocytophaga canimorsus
Capnocytophaga haemolytica
Capnocytophaga leadbetteri
Capnocytophaga ochracea
Capnocytophaga sputigena
Capnocytophaga stomatis
Carboxydocella thermautotrophica
Carboxydothermus hydrogenoformans
Castellaniella defragrans
Catenulispora acidiphila
Caulobacter flavus
Caulobacter henricii
Caulobacter mirabilis
Caulobacter segnis
Caulobacter sp. K31
Caulobacter vibrioides
Caulobacteraceae bacterium OTSz_A_272
Cedecea neteri
Celeribacter baekdonensis
Celeribacter ethanolicus
Celeribacter indicus
Celeribacter manganoxidans
Celeribacter marinus
Cellulomonas fimi
Cellulomonas flavigena
Cellulomonas gilvus
Cellulomonas sp. PSBB021
Cellulophaga algicola
Cellulophaga baltica
Cellulophaga lytica
Cellulosilyticum lentocellum
Cellulosimicrobium cellulans
Cellulosimicrobium sp. TH-20
Cellvibrio japonicus
Cellvibrio sp. PSBB006
Cellvibrio sp. PSBB023
Chamaesiphon minutus
Chania multitudinisentens
Chelativorans sp. BNC1
Chelatococcus daeguensis
Chelatococcus sp. CO-6
Chitinophaga caeni
Chitinophaga pinensis
Chitinophaga sp. MD30
Chloracidobacterium thermophilum
Chlorobaculum limnaeum
Chlorobaculum parvum
Chlorobaculum tepidum
Chlorobium chlorochromatii
Chlorobium limicola
Chlorobium phaeobacteroides
Chlorobium phaeovibrioides
Chloroflexus aggregans
Chloroflexus aurantiacus
Chloroherpeton thalassium
Chondromyces crocatus
Christensenella massiliensis
Christensenella minuta
Christensenella sp. Marseille-P3954
Chromatiaceae bacterium 2141T.STBD.0c.01a
Chromobacterium rhizoryzae
Chromobacterium sp. ATCC 53434
Chromobacterium sp. IIBBL 112-1
Chromobacterium sp. IIBBL 274-1
Chromobacterium vaccinii
Chromobacterium violaceum
Chromohalobacter salexigens
Chroococcidiopsis thermalis
Chryseobacterium arthrosphaerae
Chryseobacterium balustinum
Chryseobacterium bernardetii
Chryseobacterium camelliae
Chryseobacterium carnipullorum
Chryseobacterium carnis
Chryseobacterium gallinarum
Chryseobacterium glaciei
Chryseobacterium haifense
Chryseobacterium indologenes
Chryseobacterium indoltheticum
Chryseobacterium joostei
Chryseobacterium lactis
Chryseobacterium nakagawai
Chryseobacterium piperi
Chryseobacterium shandongense
Chryseobacterium sp. 6424
Chryseobacterium sp. IHB B 17019
Chryseobacterium sp. StRB126
Chryseobacterium sp. T16E-39
Chryseobacterium taklimakanense
Chryseolinea sp. KIS68-18
Chthonomonas calidirosea
Citrobacter amalonaticus
Citrobacter braakii
Citrobacter farmeri
Citrobacter freundii
Citrobacter freundii complex sp. CFNIH2
Citrobacter freundii complex sp. CFNIH3
Citrobacter freundii complex sp. CFNIH4
Citrobacter freundii complex sp. CFNIH9
Citrobacter koseri
Citrobacter rodentium
Citrobacter sp. FDAARGOS_156
Citrobacter werkmanii
Citrobacter youngae
Citromicrobium sp. JL477
Clavibacter michiganensis
Cloacibacillus porcorum
Cloacibacterium normanense
Clostridiales bacterium CCNA10
Clostridioides difficile
Clostridium acetobutylicum
Clostridium argentinense
Clostridium baratii
Clostridium beijerinckii
Clostridium bornimense
Clostridium botulinum
Clostridium butyricum
Clostridium carboxidivorans
Clostridium cellulovorans
Clostridium chauvoei
Clostridium drakei
Clostridium estertheticum
Clostridium isatidis
Clostridium kluyveri
Clostridium ljungdahlii
Clostridium novyi
Clostridium pasteurianum
Clostridium perfringens
Clostridium saccharobutylicum
Clostridium saccharoperbutylacetonicum
Clostridium scatologenes
Clostridium septicum
Clostridium sp. DL-VIII
Clostridium sp. JN500901
Clostridium sp. MF28
Clostridium sp. SY8519
Clostridium taeniosporum
Clostridium tetani
