feature,mean_abs_shap
Burkholderia cepacia,0.017908999115471405
Arthrobacter crystallopoietes,0.01777606345590602
Aeromicrobium marinum,0.017477579158154986
Ornithinimicrobium sp. AMA3305,0.017392781348793494
Parabacteroides sp. CT06,0.017354689250177826
Pseudomonas mendocina,0.017207399085014657
Verrucosispora maris,0.01717814210952917
Streptomyces autolyticus,0.017054553191324078
Rhodococcus sp. MTM3W5.2,0.01658913721690849
Pseudomonas thivervalensis,0.016579392827889977
Microlunatus phosphovorus,0.01656527269463367
Leadbetterella byssophila,0.01641885758611226
Micromonospora narathiwatensis,0.01619698790675931
Pseudomonas cremoricolorata,0.01599135664986828
Paucimonas lemoignei,0.015947847695343822
Pseudonocardia sp. AL041005-10,0.015934351805786274
Streptomyces virus R4,0.015859299948057595
Kibdelosporangium phytohabitans,0.01580488019915041
Salinispora arenicola,0.015669776963529114
Frankineae bacterium MT45,0.01544966461740822
Corynebacterium humireducens,0.015258366998766247
Pseudomonas xanthomarina,0.01516093063370334
Pseudomonas cedrina,0.015082475113341917
Streptomyces sp. 769,0.015009557918747732
Streptomyces sp. CNQ-509,0.014858336458799934
Pseudomonas savastanoi,0.014635446682953168
Mycobacterium marseillense,0.014574805352466717
Micromonospora coxensis,0.01456829503274004
Plantactinospora sp. KBS50,0.014110146150764315
Mycobacterium colombiense,0.013813188197463381
Corynebacterium sp. ATCC 6931,0.013771382147884426
Pseudomonas cerasi,0.013674556331752215
Mycobacterium shigaense,0.01365951698462322
Corynebacterium sphenisci,0.013584862039961348
Rhodococcus rhodochrous,0.013394536429624309
Arthrobacter sp. PAMC 25486,0.013271953248798256
Rhodococcus sp. P1Y,0.01321067055915043
Arthrobacter sp. ERGS1:01,0.013203931282478125
Mycobacterium kansasii,0.01314846088920135
Rhodococcus coprophilus,0.013133110193422406
Acidiphilium multivorum,0.013089510430554067
Arthrobacter sp. ATCC 21022,0.013043092349500395
Acidobacterium capsulatum,0.012823945826302493
Gemmatirosa kalamazoonesis,0.012699454786400345
Frankia alni,0.012609620613566725
Mycolicibacter sinensis,0.012421966204923914
Arthrobacter alpinus,0.012364512899361248
Pseudomonas sp. TCU-HL1,0.012262418831340265
Glutamicibacter halophytocola,0.012154084216793964
Cupriavidus basilensis,0.012086934615530308
Corynebacterium kroppenstedtii,0.011628976610533285
Austwickia chelonae,0.01141386599225684
Paenarthrobacter aurescens,0.011346887295673487
Pseudomonas sp. Lz4W,0.011103971504870575
Xylella fastidiosa,0.010990430166793448
Sphingobium hydrophobicum,0.010813031260054663
Microbacterium sp. PM5,0.010805171127358015
Pseudomonas palleroniana,0.010801501835606008
Rhodococcus erythropolis,0.010788319370998457
Methyloceanibacter sp. wino2,0.010653845943778802
Acidisphaera sp. G45-3,0.010591256245745254
Pseudonocardia dioxanivorans,0.010530378307700159
Rothia mucilaginosa,0.010523987068789048
Gordonia iterans,0.010358473253900921
Streptomyces phage phiHau3,0.0103036743049743
Amycolatopsis mediterranei,0.010294028537150977
Burkholderia sp. NRF60-BP8,0.010262222330472862
Mycobacterium haemophilum,0.010142672524998318
Actinosynnema mirum,0.01010277590171727
Arthrobacter sp. YC-RL1,0.01002534232041394
Burkholderia diffusa,0.00995653796529158
Streptomyces clavuligerus,0.009864694699863091
Acidobacteriaceae bacterium SBC82,0.00968011487885555
Nocardioides sp. 603,0.009652419414141042
Acidaminococcus intestini,0.009571553946222692
Acetobacter aceti,0.009539783461723777
Micromonospora sp. B006,0.009474677971714671
Luteipulveratus mongoliensis,0.009467050349557563
Pseudomonas sp. bs2935,0.009410755723017767
Mycobacterium paragordonae,0.009403489691898968
Streptomyces virus Zemlya,0.00939481141372872
Corynebacterium simulans,0.0092680781797927
Planctomyces sp. SH-PL62,0.009185259323594304
Streptomyces olivoreticuli,0.009150352740018925
Saccharomonospora viridis,0.009043919774680711
Nocardia terpenica,0.008915535216249928
Desulfuromonas sp. DDH964,0.008793016940095133
Corynebacterium provencense,0.008741445371810616
Corynebacterium doosanense,0.008706882206488388
Kitasatospora albolonga,0.008692915191066861
Brevibacterium aurantiacum,0.00867618867376602
Desulfococcus multivorans,0.008623314015206994
Pseudomonas fulva,0.008458534093507716
Paraoerskovia marina,0.008444799560770409
Acidipropionibacterium acidipropionici,0.008440094627303328
Komagataeibacter medellinensis,0.008413304875970636
Slackia heliotrinireducens,0.008398535172453361
Kineococcus radiotolerans,0.008326032424084426
Cellulosimicrobium sp. TH-20,0.008318723911186324
Xylanimonas cellulosilytica,0.008168552482859002
Streptomyces gilvosporeus,0.008161030992136307
Pseudomonas viridiflava,0.008136315611274043
Hoyosella subflava,0.00812556379847515
Cutibacterium avidum,0.008107626514050122
Mycobacteroides saopaulense,0.008098166813812582
Marivirga tractuosa,0.008081911556091245
Corynebacterium falsenii,0.008078892991041893
Micromonospora viridifaciens,0.008053769392069626
Komagataeibacter xylinus,0.008039076636467572
Streptomyces albulus,0.008008552719203412
Microlunatus soli,0.007985208000635341
Bacillus cereus,0.007963115179307204
Micromonospora echinofusca,0.007796975537007962
Pseudomonas plecoglossicida,0.007694754857357811
Gordonia polyisoprenivorans,0.007692174814532196
Brevibacterium linens,0.0076907888875984145
Bradymonas sediminis,0.007646438844240174
Dietzia sp. JS16-p6b,0.007625975729323007
Kocuria turfanensis,0.007542538269083864
Streptomyces sp. SM17,0.007429300802247394
Acidimicrobium ferrooxidans,0.007408175525074992
Pseudomonas rhizosphaerae,0.007386366617814903
Gordonia bronchialis,0.007368176596876449
Streptomyces sp. Mg1,0.007350625129313518
Gordonibacter pamelaeae,0.007334735847638802
Glutamicibacter arilaitensis,0.007280558606691749
Leptolyngbya sp. O-77,0.007079087009888438
Pseudomonas sp. phDV1,0.006972021748275791
Nocardioides dokdonensis,0.006961587620906305
Pseudomonas sp. LG1E9,0.006849395396834165
Pseudonocardia sp. HH130630-07,0.006837512645591998
Micromonospora aurantiaca,0.006837191189081771
Corynebacterium riegelii,0.006821239284320232
Lacunisphaera limnophila,0.006806969121127639
Gordonia phthalatica,0.006749491750797438
Psychromicrobium lacuslunae,0.006746862222160144
Methylophaga nitratireducenticrescens,0.006720994803449066
Auraticoccus monumenti,0.006702743131963917
Nocardia nova,0.006688193614175742
Halothiobacillus neapolitanus,0.0066111035461084945
Pseudomonas libanensis,0.006573196098266571
Pseudomonas sp. K2W31S-8,0.006519538823639874
Desulfitobacterium hafniense,0.006441583782051426
Thauera chlorobenzoica,0.006420888547356901
Deinococcus actinosclerus,0.006382155939195183
Salinispira pacifica,0.0062988274091916084
Nitrospira defluvii,0.00629743477596262
Pseudomonas resinovorans,0.0062736433432840156
Tessaracoccus flavus,0.006252057469051605
Pseudomonas extremorientalis,0.006081472668575419
Micromonospora sp. WMMA2032,0.006070180510241475
Dechloromonas aromatica,0.006039083919272055
Corynebacterium camporealensis,0.006009057593562329
Cryobacterium sp. GCJ02,0.005955110163995213
Actinomyces sp. Z16,0.005914725784001143
Plantactinospora sp. BC1,0.005871270851909842
Proteiniphilum saccharofermentans,0.005828807389310352
Saccharomonospora glauca,0.005806130952871012
Corynebacterium halotolerans,0.0056092110880075164
Pseudomonas fragi,0.005604542348892166
Streptomyces rubrolavendulae,0.005592596677618953
Komagataeibacter nataicola,0.005436735036905778
Paludisphaera borealis,0.005317487405588844
Streptomyces sp. 3211,0.0052820182764811005
Pseudonocardia sp. EC080619-01,0.005278184761947306
Geobacter sp. DSM 9736,0.005255419083205961
Yoonia vestfoldensis,0.005197148603019408
Nocardia cyriacigeorgica,0.005057094397372034
Nocardioides sp. 78,0.005041120370329539
Stackebrandtia nassauensis,0.00494940356850114
Roseiflexus castenholzii,0.0048714095732296375
Mobiluncus curtisii,0.004738296304579924
Cellvibrio japonicus,0.00469282753373948
Aeromonas media,0.0046745078390926795
Prauserella marina,0.004566062363175002
Pseudomonas sp. ATCC 13867,0.004480316286669336
Thioflavicoccus mobilis,0.004458511723305332
Mycobacterium liflandii,0.004369884186403095
Gloeobacter kilaueensis,0.004351095982692792
Marinobacter sp. LQ44,0.0043471654389323254
Pseudopropionibacterium propionicum,0.004226140582799508
Kocuria sp. BT304,0.0041729764600781484
Mycobacterium marinum,0.004091220483816497
Pseudomonas sp. 09C 129,0.0040794918879640514
Haloterrigena turkmenica,0.0040612378814500714
Aeromicrobium sp. 592,0.004038725714272271
Corynebacterium sp. 2183,0.003966749452720304
Akkermansia muciniphila,0.003955363670768267
Kocuria flava,0.0039411692725839715
Kiritimatiella glycovorans,0.003934295760948504
Tessaracoccus sp. T2.5-30,0.0039285870858405
Mycobacterium chimaera,0.003901020557219372
Micromonospora tulbaghiae,0.003861441402715995
Micromonospora zamorensis,0.003846879079104462
Thioalkalivibrio paradoxus,0.0037893987168749203
Nocardioides sp. CF8,0.003759506249810994
Caldilinea aerophila,0.003624885751412085
Methylocystis bryophila,0.003606211992938482
Pseudomonas sp. DY-1,0.0035883200454809717
Amycolatopsis japonica,0.00358671818557944
Friedmanniella sagamiharensis,0.0035444336810105705
Tsukamurella tyrosinosolvens,0.003531191053355232
Desulfovibrio vulgaris,0.0035066291426862177
Chloracidobacterium thermophilum,0.0034742729836639993
Brachybacterium ginsengisoli,0.0034713860105088762
Pseudomonas alcaliphila,0.0034638551370455594
Pseudomonas sp. R2-37-08W,0.0034462921443067208
Nocardioides sp. JS614,0.00342408574733101
Exiguobacterium sp. AT1b,0.003400239669604524
Geobacter metallireducens,0.0033431922083986087
Cohnella sp. 18JY8-7,0.003342563807523707
Pimelobacter simplex,0.0033073893280611178
Actinoalloteichus hoggarensis,0.0032709928216195475
Pseudomonas sp. R3-18-08,0.003267428360595809
Actinoalloteichus sp. ADI127-7,0.003250323753752528
Pelobacter propionicus,0.0031937884022024835
Singulisphaera acidiphila,0.003185542889273853
Miniimonas sp. S16,0.0031499913430084237
Kocuria palustris,0.003145009652158704
Parascardovia denticolens,0.003133282697843452
Micromonospora chokoriensis,0.003122248006829768
Geoalkalibacter subterraneus,0.0030854116845290863
Beggiatoa leptomitoformis,0.003079750597963905
Corynebacterium aurimucosum,0.0030600452031696052
Actinomyces sp. Chiba101,0.0030275320422392545
Paenibacillus mucilaginosus,0.003026556927452538
Deinococcus maricopensis,0.003002551911138282
Hymenobacter sp. DG25A,0.002991124022576918
Gluconacetobacter diazotrophicus,0.002916741004543018
Nitrobacter winogradskyi,0.002915227965271718
Mycobacteroides immunogenum,0.0028924427011655604
Chlorobaculum tepidum,0.0028898479932629754
Desulfarculus baarsii,0.0028352602629379015
Marinithermus hydrothermalis,0.0028321200614776208
Gordonia sp. 1D,0.0028176777918050852
Aeromicrobium erythreum,0.0027901488077506057
Actinomyces radingae,0.0027795273445700764
Aeromonas veronii,0.0027384527959051844
Brachybacterium saurashtrense,0.0027298514455182123
Tessaracoccus flavescens,0.002710773377444815
Micrococcus luteus,0.0026725034612734857
Paenibacillus sp. RUD330,0.002658198058228386
Marmoricola scoriae,0.0026446579639122173
Anaeromyxobacter dehalogenans,0.002643862760241691
Desulfovibrio desulfuricans,0.002632477932842385
Ignavibacterium album,0.0026259539045116326
Sulfuricaulis limicola,0.0025748288463182394
Tsukamurella paurometabola,0.002540558073743718
Kocuria rhizophila,0.0024818727192879703
Rhodococcus sp. WMMA185,0.00246487018018212
Alcanivorax xenomutans,0.002464690521905151
Gordonia terrae,0.0024089806688933845
Planctopirus limnophila,0.002396256927192013
Akkermansia glycaniphila,0.0023911560470676113
Nocardia sp. Y48,0.002382213919312746
Thiocystis violascens,0.002378665292643577
Komagataeibacter saccharivorans,0.002365886955537528
Rhodobiaceae bacterium,0.002306740851500428
Desulfovibrio magneticus,0.00230355764806772
Saccharomonospora azurea,0.0022875486326355255
Fuerstia marisgermanicae,0.0022636518619978435
Cutibacterium granulosum,0.0022430945006191596
Victivallales bacterium CCUG 44730,0.002238713728734124
Mycobacterium canettii,0.0022335319285756152
Tessaracoccus sp. Marseille-P5995,0.002208019843802986
Eggerthella sp. YY7918,0.0021968282874763705
Opitutaceae bacterium TAV5,0.0021765329953789144
Cyanothece sp. PCC 7425,0.002131272065173655
Acetobacter ghanensis,0.002101876833673222
Frankia symbiont of Datisca glomerata,0.0020532149521621393
Bifidobacterium pseudolongum,0.0020453939984696017
Synechococcus sp. KORDI-49,0.002024728065677759
Brachybacterium faecium,0.0020218228651993106
Actinobacteria bacterium IMCC26256,0.00201741222615778
Alistipes shahii,0.002016211669025705
Thioalkalivibrio nitratireducens,0.0019980758477678787
Rubinisphaera brasiliensis,0.0019737716557323847
Methylovorus glucosotrophus,0.0019708200173762223
Burkholderiales bacterium GJ-E10,0.001959100891768289
Georgenia sp. ZLJ0423,0.0019478018211728785
Pseudothermotoga hypogea,0.0019052057945987747
Gluconobacter oxydans,0.001885646256898511
Deinococcus deserti,0.0018653314269973377
Tessaracoccus aquimaris,0.0018546392919048444
Actinoalloteichus hymeniacidonis,0.0018458462285878934
Dermacoccus nishinomiyaensis,0.0018112658799116549
Brevibacterium sandarakinum,0.0018019067800674135
Actinomyces sp. 2129,0.0017949513748677817
Corynebacterium callunae,0.0017933306806365327
Actinomyces oris,0.001681808963029878
Micromonospora coriariae,0.0016685831361475242
Cnuibacter physcomitrellae,0.0016624318866687484
Rhodococcus fascians,0.0016565833175152243
Meiothermus silvanus,0.001647884138976646
Brachybacterium sp. P6-10-X1,0.001644752382125733
Corynebacterium terpenotabidum,0.001644135105752857
Gordonia rubripertincta,0.0016174568969037934
Acidiferrobacter sp. SPIII_3,0.0016074646147006605
Nakamurella sp. s14-144,0.0015691683227275293
Acidothermus cellulolyticus,0.001534339849018438
Corynebacterium uterequi,0.001526224057715524
Geobacillus thermoleovorans,0.001522001455875651
Actinopolyspora erythraea,0.001520451583986649
Geobacter lovleyi,0.0015149506135885714
Corynebacterium striatum,0.0014815344334141816
Brachybacterium sp. VM2412,0.001468328939725319
Acidipropionibacterium virtanenii,0.0014436540899842312
Selenomonas sputigena,0.0014331445508040796
Deinococcus ficus,0.0014319789853537825
Eggerthella lenta,0.0014207131283216965
Roseobacter denitrificans,0.001407722825099391
Corynebacterium glyciniphilum,0.0013928773768467355
Corynebacterium urealyticum,0.0013891147265503564
Actinomyces sp. oral taxon 897,0.0013886457045120307
Micromonospora sp. L5,0.0013809927334857467
Rhodococcus sp. p52,0.0013682687068325293
Leptolyngbya sp. NIES-3755,0.0012339774980258318
Nitrosospira multiformis,0.0011927749031209278
Geminocystis herdmanii,0.0011872828362328764
Salinispora tropica,0.0011753994636299937
Kozakia baliensis,0.0011629391360619991
Saccharomonospora cyanea,0.0011569141748722412
Geitlerinema sp. PCC 7407,0.0011175770111087574
Actinomyces meyeri,0.0011058179704915036
Lawsonella clevelandensis,0.0010531059277080546
Desulfovibrio sp. G11,0.00100333063781527
Salinisphaera sp. LB1,0.0009868431330722232
Synechococcus lividus,0.0009701916868228298
Halorientalis sp. IM1011,0.0009514958426629662
Desulfovibrio fairfieldensis,0.0009393019208441615
Pelobacter sp. SFB93,0.0009343639998107731
Chlorobaculum limnaeum,0.0009213682646371807
Agrococcus jejuensis,0.0008995988506967102
Heliobacterium modesticaldum,0.0008908030511858875
Corynebacterium mustelae,0.0008802048573613158
Vibrio diabolicus,0.0008739144464194379
Synechococcus sp. JA-3-3Ab,0.0008542973176358701
Streptomyces sp. CLI2509,0.0008514967575142011
Mycobacterium leprae,0.0008359281861258634
Bifidobacterium breve,0.0007924187421658275
Deinococcus swuensis,0.0007907731509956795
Natronomonas pharaonis,0.0007876397290451529
Rhodococcus sp. WB1,0.0007781446525640643
Acetobacter pasteurianus,0.000761966954168865
Actinomyces hongkongensis,0.0007459201536476424
Gordonia sp. KTR9,0.0007207131532426642
Corynebacterium atypicum,0.0007122660231178817
Alistipes sp. Marseille-P5997,0.0006462928738158209
Dietzia timorensis,0.0006365097979068767
Actinomyces sp. oral taxon 414,0.0006124755354224296
Dietzia psychralcaliphila,0.000608407283581873
Propionibacterium sp. oral taxon 193,0.0006015829795324686
Rhodothermaceae bacterium RA,0.0005860928354922773
Dietzia sp. oral taxon 368,0.0005662441632410652
Bifidobacterium adolescentis,0.0005632281376745997
Mycobacterium pseudoshottsii,0.0005376618597445743
Brevibacterium siliguriense,0.0004943464062838698
Edwardsiella tarda,0.0004937809934326917
Bifidobacterium angulatum,0.0004677806133387669
Corynebacterium casei,0.00046519612923345973
Nitratifractor salsuginis,0.00044042128991324616
Corynebacterium xerosis,0.00041990298426081103
Isosphaera pallida,0.00037163752191422936
Propionibacterium acidifaciens,0.0003456242225221365
Acetobacter tropicalis,0.0003352798313286694
Acidithiobacillus ferrooxidans,0.0003271396404117966
Rathayibacter toxicus,0.00030451511674274936
Mariprofundus ferrinatatus,0.0002891467132345691
Corynebacterium epidermidicanis,0.0002868891668245864
Komagataeibacter hansenii,0.00024356182316777862
Rhodococcus sp. PBTS 2,0.00023873829708492532
Desulfomonile tiedjei,0.00022393131845409574
Corynebacterium marinum,0.00016660231750653285
Microbacterium paraoxydans,0.00014904285967269753
Brachybacterium sp. VR2415,0.00013308358803176134
Synechococcus sp. CC9605,0.00013168241819821005
Rhodococcus sp. B7740,0.00012490091020451368
Chlorobaculum parvum,0.0001164421292146509
Faecalibacterium prausnitzii,0.0001004993119858567
Rhodococcus biphenylivorans,8.173617726049307e-05
Corynebacterium maris,7.99250713042576e-05
Dehalogenimonas lykanthroporepellens,7.878543096830656e-05
Rhodococcus sp. 2G,7.576375396498936e-05
Corynebacterium mycetoides,5.6953522700776225e-05
Parabacteroides distasonis,5.272211327400576e-05
Dietzia lutea,5.0940842532148104e-05
Bifidobacterium kashiwanohense,4.843343881760974e-05
Moorella thermoacetica,3.8514424344572e-05
Propionimicrobium sp. Marseille-P3275,3.7348857309311645e-05
Sediminispirochaeta smaragdinae,0.0
Carboxydocella thermautotrophica,0.0
Actinomyces sp. VUL4_3,0.0
Thermosulfidibacter takaii,0.0
Corynebacterium vitaeruminis,0.0
Corynebacterium lactis,0.0
Gloeomargarita lithophora,0.0
Methanosphaerula palustris,0.0
Corynebacterium phocae,0.0
Dermatophilus congolensis,0.0
Bifidobacterium dentium,0.0
Corynebacterium aquilae,0.0
