C18_negative|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N,C18_negative|IK:WLJVXDMOQOGPHL-UHFFFAOYSA-N,C18_positive|IK:LVGKNOAMLMIIKO-QXMHVHEDSA-N,HILICZ_negative|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N,C18_positive|IK:MECHNRXZTMCUDQ-UHFFFAOYSA-N,C18_negative|IK:AIONOLUJZLIMTK-UHFFFAOYSA-N,C18_negative|IK:GYUCMTKUEQLBJW-UHFFFAOYSA-N,C18_positive|IK:MBIZFBDREVRUHY-UHFFFAOYSA-N,C18_positive|IK:GUMFPOIJOXLCLA-JKSUJKDBSA-N,HILICZ_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N,C18_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,C18_negative|IK:LTSJJOKAWSCMBC-UHFFFAOYSA-N,C18_positive|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,C18_negative|IK:ZWNLSRDFHQCTQW-UHFFFAOYSA-N,C18_negative|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N,HILICZ_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N,C18_positive|IK:PUQSUZTXKPLAPR-UJPOAAIJSA-N,C18_positive|IK:WCGUUGGRBIKTOS-UHFFFAOYSA-N,C18_positive|NAME:,C18_negative|IK:IQFYYKKMVGJFEH-UHFFFAOYSA-N,C18_negative|IK:BJRNKVDFDLYUGJ-RMPHRYRLSA-N,HILICZ_positive|IK:XPCTZQVDEJYUGT-UHFFFAOYSA-N,C18_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N,C18_negative|IK:GUNGQVJAKLIYDG-JXMROGBWSA-N,C18_negative|IK:OKVJCVWFVRATSG-UHFFFAOYSA-N,C18_positive|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N,C18_negative|IK:UGAGPNKCDRTDHP-UHFFFAOYSA-N,C18_positive|IK:IBMRTYCHDPMBFN-UHFFFAOYSA-N,HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N,HILICZ_positive|IK:SIOXPEMLGUPBBT-UHFFFAOYSA-N,C18_positive|IK:OVASVJPBDPJABT-UHFFFAOYSA-N,HILICZ_positive|IK:KWIUHFFTVRNATP-UHFFFAOYSA-N,HILICZ_negative|IK:QZZGJDVWLFXDLK-UHFFFAOYSA-N,C18_negative|IK:BJEPYKJPYRNKOW-REOHCLBHSA-N,C18_negative|IK:CKEXCBVNKRHAMX-UHFFFAOYSA-N,C18_negative|IK:KDYFGRWQOYBRFD-UHFFFAOYSA-N,C18_negative|IK:LJCWONGJFPCTTL-ZETCQYMHSA-N,HILICZ_negative|IK:AAWZDTNXLSGCEK-LNVDRNJUSA-N,C18_negative|NAME:,HILICZ_negative|IK:JVQYSWDUAOAHFM-UHFFFAOYSA-N,C18_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N,HILICZ_positive|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N,C18_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N,C18_positive|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N,C18_positive|IK:PRYIJAGAEJZDBO-ZEQHCUNVSA-N,C18_negative|IK:PVWALMCXZUMCBB-UHFFFAOYSA-N,C18_negative|IK:HMUJXQRRKBLVOO-UHFFFAOYSA-N
15.9755496634091,0.14492944,0.0,2294419.1394531387,84185.8753403318,14.5754912247364,0.2623456,0.25415605,-0.08245091,0.694281276728568,9150217.768762898,0.3713584456311135,3338960.561689434,0.34608093312962696,387311.6475836111,10.52223426008076,292404.7,12.655074842805677,43088300.0,354475.33379070216,470411.0,155828.86,0.024222240120755613,1.018667778865819,44925.7689114604,306902.25,371386.4619775806,42030.85,2762490.997116847,56103.10219219939,41.18986624457412,122158276.58836128,0.0,10988.713760409742,5.712143043130608,280869.12,289341.94,10178441.75053394,35689924.0,4012008.0539346472,13131027.749791324,199825.54711082636,223423.63644672494,49.36517972693965,35.55079548378889,0.1718391,125.74081718209995
187163.90438452273,0.05108818,0.1522343721664182,0.0,2.141669367842496,13594.343401460132,0.2637158,106050.195,0.57120484,15.572058797545091,226527.63289341916,2.2882560105701875,290838.9626387539,60612.67235186078,0.07425554029794537,5.109401569937052,0.20782052,429108.1503013446,13167080.0,49095.21574690072,0.016949052,1.104204,9304.477929775498,8.321034747689767,0.5846546224682814,0.40659538,0.3340639703303935,-0.03790742,0.17252235667805432,0.2534667271480509,189313.39878736288,0.012225148997743247,269361.284287183,0.26241997649135007,200.411951017431,0.85407525,1.4669923,0.2484336302348652,7123329.0,5.997822303750461,258393.04227973765,0.299416196452004,0.20534772370621232,19.053986239069374,17.446556569307788,-0.012434234,27089.20781186077
65.06749202121036,0.0005126323,0.0,2.3881859287844893,276.5276294972985,4.782849116697589,0.13410042,-0.07551084,-0.12731968,0.2544423050612949,11717301.355110511,0.094230872217515,4363619.600384239,0.1443467298729658,21023.09249909778,1.2937439623947462,992534.2,18.275608293763778,93494270.0,20841.262662842448,127080.695,1.8175244,0.00785190000692609,1.178392760448928,23898.708853286502,106592.664,0.2991145050623795,254152.58,3.118739823111674,16.952287887096194,48.488953574742304,8.039110041738935,0.0,438614.96410610963,0.8399927360833483,85039.875,71525.76,0.5534495420375972,20899864.0,9.504343669195514,19735464.25638269,169.5577181260868,139909.6141388069,7.914949803479136,3646.50560993112,-0.10857483,55.25662879442196
9.681684734945552,0.013932674,0.0,33636.41425403501,35233.84741003927,5.248308826072667,0.14852244,26194.42,0.067591846,0.4700358301795681,20043017.72534113,36466.331869356465,6938549.684797474,114251.29012762038,28036.863604580056,1.2273300973802224,305254.2,31846.661521191323,42319100.0,2.597378715576985,320517.5,247032.97,0.04141219745669668,1.1841225751417699,47426.8753639763,1.3598188,223869.81244014448,0.7213442,894645.6276460476,28.07507492705078,50.02675076263871,12.608342567754327,0.0,127120.83997977001,0.6335913411357873,91179.305,0.014338504,8642126.100808023,28497230.0,726.8775117110131,12438041.805747136,21751.52222985342,82674.48331806828,3.8509620599167502,1087.4651411067587,-0.021765906,44.33943697816309
1169.6669411641863,74285.67,0.0,1.0700613472166232,23747.456616845106,40.73034553119422,0.111872196,286514.25,0.07922431,0.23035324273480767,7968711.014290847,0.3051573346947907,3069215.998104204,138373.80229367272,49797.90973913852,858.7879614606179,134984.61,52.50172034949647,27480266.0,55229.642702534074,97621.84,113925.266,0.010031302730309168,0.10352938987199228,68.44565556792624,139379.92,88468.69948166255,63572.12,137281.00881720972,12.176880397105807,1982.0337638548444,7716297.506711105,0.0,13.94152003898971,1.508739434311612,0.89820594,524489.8,1609896.1111861803,14170256.0,623863.8052763904,9467327.643384166,3326.1389948451792,34.70090692075047,359.71732978306676,42.90961246045926,-0.00322132,46995.13558779782
559.4211238060382,134342.86,0.0,2164025.9134176173,63179.16619650354,343.94492150190604,0.16301176,122393.055,-0.18915914,0.14983881560347684,11042953.045383705,0.14143097293591114,4435752.5259562535,210644.6019307649,103079.00126020674,14581.112334152076,220065.14,15.41910092732528,38533596.0,153151.83496228897,353134.34,179843.48,0.07288183601871627,2.0973922812522128,58.5632885504857,96895.95,157871.3769887902,1.5779321,929337.3588522336,43535.08501574623,1628.6530606121821,3.485190668068087,0.0,145.1358735669939,1.3647866247606273,59774.953,595564.7,4385618.405813054,21792356.0,5661113.437901725,8446579.50252538,321922.4147972185,139593.32579053784,2964.163800659932,49.56513805804815,96812.17,152144.49843933547
676107.7936476449,80826.36,64344.00543039932,0.019155764088276548,1.8729938078582007,54119.28957650506,29683.828,121587.64,65020.844,77319.35373011317,1120630.226547711,90113.79723656017,886266.3815632119,190431.0118197222,0.07369969078174747,674417.057813011,-0.0037917,776876.8566376903,17055790.0,130854.11597304135,0.40211624,0.7916973,16120.40240104442,11529.393834124285,0.5899865998186928,0.06878282,0.32183003815315664,-0.07920536,0.09893868293175825,0.0,194025.52702533838,1.3002478565498974,287910.31033929717,0.04896724002706155,2077.3850930980125,0.7408062,788611.7,0.23140919847653124,7196623.0,2.1935772173841688,1137684.248197939,0.2166967275011425,0.25628979496640125,89516.7220600944,0.4732755636873551,59927.64,159965.5786318907
218850.12790646375,0.01859472,0.057881768152279564,0.0,3.625109475565477,8746.681776726222,0.30453026,0.07164307,0.32906094,66.34712840428698,340703.6359051193,967.493180468898,331260.9056170431,23640.900997075598,0.2484820963915931,3992.1176881811703,-0.019052917,64019.54921176475,20202900.0,66271.81385724542,0.13202186,1.3099794,9711.35481697051,3.1518331634412236,1.0089944675417417,0.60965616,0.3234315821466693,-0.0420119,0.6831844480321735,0.2613360925914249,197016.0485266361,0.024987160671173524,659169.4645799873,0.019480349650187592,6.3151701491031496,1.0272715,372143.97,0.23296236634355078,8133631.0,12603.383404976283,140116.21118574566,0.4989351355848153,0.42782494009123073,391.38961181808406,0.25954539995645476,0.0005744144,13.55417188115969
0.5960269621025497,0.03676354,0.0,254836.6559842316,74706.54624790094,107.74418366909053,0.31788042,64724.863,-0.003929535,0.3610724859683342,22823304.55243588,2.08732115343182,5290448.853643286,112977.73061397308,67820.15093834489,1.740871204450553,654368.25,9.982078282560288,77751120.0,72326.97577342832,660124.1,187451.92,0.008445705756180255,0.20155795315817976,19175.23013444366,312411.16,132201.1196071337,195061.28,6587878.869995692,107114.918429219,8.776725452316954,2.0910056702443867,0.0,23510.21149473982,0.9917527897821663,124211.695,527336.6,3957593.854296429,44849290.0,7548835.941471017,17680245.368433006,125130.94590737025,318601.65095321106,696.2289554780496,6088.374689489546,60427.28,145314.30856356185
0.2419559334708769,-0.01911833,0.0,16.852631426161068,30071.797728051704,1.2564580213426788,0.07988597,0.07131389,-0.16767354,0.04497394973960538,3276228.343609523,202.27168847335443,2141101.092351536,7764.530447431772,1.4664420610738027,2277.412448003776,0.930088,6.324995581709394,27656944.0,14701.09134523197,0.5294218,90144.1,0.0,0.24948426717077163,9.763067313772469,0.7536065,2.037042000551089,20.288002,4.790244843202478,14.890009427676485,1416.782792641136,2.8115301526000107,494200.91978999466,3.162564126288619,0.20977910473447461,1.4683565,812119.3,32.91677700792309,11757978.0,305470.2115513255,3598760.0445491876,269.5518675032798,37.10321796422278,67.01433250951237,86.79555622746491,0.096607134,6923.677280628651
