C18_negative|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N_log1p,C18_negative|IK:WLJVXDMOQOGPHL-UHFFFAOYSA-N_log1p,C18_positive|IK:LVGKNOAMLMIIKO-QXMHVHEDSA-N_log1p,HILICZ_negative|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N_log1p,C18_positive|IK:MECHNRXZTMCUDQ-UHFFFAOYSA-N_log1p,C18_negative|IK:AIONOLUJZLIMTK-UHFFFAOYSA-N_log1p,C18_negative|IK:GYUCMTKUEQLBJW-UHFFFAOYSA-N_log1p,C18_positive|IK:MBIZFBDREVRUHY-UHFFFAOYSA-N_log1p,C18_positive|IK:GUMFPOIJOXLCLA-JKSUJKDBSA-N_log1p,HILICZ_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N_log1p,C18_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N_log1p,C18_negative|IK:LTSJJOKAWSCMBC-UHFFFAOYSA-N_log1p,C18_positive|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N_log1p,C18_negative|IK:ZWNLSRDFHQCTQW-UHFFFAOYSA-N_log1p,C18_negative|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N_log1p,HILICZ_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N_log1p,C18_positive|IK:PUQSUZTXKPLAPR-UJPOAAIJSA-N_log1p,C18_positive|IK:WCGUUGGRBIKTOS-UHFFFAOYSA-N_log1p,C18_positive|NAME:_log1p,C18_negative|IK:IQFYYKKMVGJFEH-UHFFFAOYSA-N_log1p,C18_negative|IK:BJRNKVDFDLYUGJ-RMPHRYRLSA-N_log1p,HILICZ_positive|IK:XPCTZQVDEJYUGT-UHFFFAOYSA-N_log1p,C18_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N_log1p,C18_negative|IK:GUNGQVJAKLIYDG-JXMROGBWSA-N_log1p,C18_negative|IK:OKVJCVWFVRATSG-UHFFFAOYSA-N_log1p,C18_positive|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N_log1p,C18_negative|IK:UGAGPNKCDRTDHP-UHFFFAOYSA-N_log1p,C18_positive|IK:IBMRTYCHDPMBFN-UHFFFAOYSA-N_log1p,HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N_log1p,HILICZ_positive|IK:SIOXPEMLGUPBBT-UHFFFAOYSA-N_log1p,C18_positive|IK:OVASVJPBDPJABT-UHFFFAOYSA-N_log1p,HILICZ_positive|IK:KWIUHFFTVRNATP-UHFFFAOYSA-N_log1p,HILICZ_negative|IK:QZZGJDVWLFXDLK-UHFFFAOYSA-N_log1p,C18_negative|IK:BJEPYKJPYRNKOW-REOHCLBHSA-N_log1p,C18_negative|IK:CKEXCBVNKRHAMX-UHFFFAOYSA-N_log1p,C18_negative|IK:KDYFGRWQOYBRFD-UHFFFAOYSA-N_log1p,C18_negative|IK:LJCWONGJFPCTTL-ZETCQYMHSA-N_log1p,HILICZ_negative|IK:AAWZDTNXLSGCEK-LNVDRNJUSA-N_log1p,C18_negative|NAME:_log1p,HILICZ_negative|IK:JVQYSWDUAOAHFM-UHFFFAOYSA-N_log1p,C18_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N_log1p,HILICZ_positive|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N_log1p,C18_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N_log1p,C18_positive|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N_log1p,C18_positive|IK:PRYIJAGAEJZDBO-ZEQHCUNVSA-N_log1p,C18_negative|IK:PVWALMCXZUMCBB-UHFFFAOYSA-N_log1p,C18_negative|IK:HMUJXQRRKBLVOO-UHFFFAOYSA-N_log1p,C18_negative|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N_original,C18_negative|IK:WLJVXDMOQOGPHL-UHFFFAOYSA-N_original,C18_positive|IK:LVGKNOAMLMIIKO-QXMHVHEDSA-N_original,HILICZ_negative|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N_original,C18_positive|IK:MECHNRXZTMCUDQ-UHFFFAOYSA-N_original,C18_negative|IK:AIONOLUJZLIMTK-UHFFFAOYSA-N_original,C18_negative|IK:GYUCMTKUEQLBJW-UHFFFAOYSA-N_original,C18_positive|IK:MBIZFBDREVRUHY-UHFFFAOYSA-N_original,C18_positive|IK:GUMFPOIJOXLCLA-JKSUJKDBSA-N_original,HILICZ_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N_original,C18_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N_original,C18_negative|IK:LTSJJOKAWSCMBC-UHFFFAOYSA-N_original,C18_positive|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N_original,C18_negative|IK:ZWNLSRDFHQCTQW-UHFFFAOYSA-N_original,C18_negative|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N_original,HILICZ_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N_original,C18_positive|IK:PUQSUZTXKPLAPR-UJPOAAIJSA-N_original,C18_positive|IK:WCGUUGGRBIKTOS-UHFFFAOYSA-N_original,C18_positive|NAME:_original,C18_negative|IK:IQFYYKKMVGJFEH-UHFFFAOYSA-N_original,C18_negative|IK:BJRNKVDFDLYUGJ-RMPHRYRLSA-N_original,HILICZ_positive|IK:XPCTZQVDEJYUGT-UHFFFAOYSA-N_original,C18_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N_original,C18_negative|IK:GUNGQVJAKLIYDG-JXMROGBWSA-N_original,C18_negative|IK:OKVJCVWFVRATSG-UHFFFAOYSA-N_original,C18_positive|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N_original,C18_negative|IK:UGAGPNKCDRTDHP-UHFFFAOYSA-N_original,C18_positive|IK:IBMRTYCHDPMBFN-UHFFFAOYSA-N_original,HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N_original,HILICZ_positive|IK:SIOXPEMLGUPBBT-UHFFFAOYSA-N_original,C18_positive|IK:OVASVJPBDPJABT-UHFFFAOYSA-N_original,HILICZ_positive|IK:KWIUHFFTVRNATP-UHFFFAOYSA-N_original,HILICZ_negative|IK:QZZGJDVWLFXDLK-UHFFFAOYSA-N_original,C18_negative|IK:BJEPYKJPYRNKOW-REOHCLBHSA-N_original,C18_negative|IK:CKEXCBVNKRHAMX-UHFFFAOYSA-N_original,C18_negative|IK:KDYFGRWQOYBRFD-UHFFFAOYSA-N_original,C18_negative|IK:LJCWONGJFPCTTL-ZETCQYMHSA-N_original,HILICZ_negative|IK:AAWZDTNXLSGCEK-LNVDRNJUSA-N_original,C18_negative|NAME:_original,HILICZ_negative|IK:JVQYSWDUAOAHFM-UHFFFAOYSA-N_original,C18_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N_original,HILICZ_positive|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N_original,C18_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N_original,C18_positive|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N_original,C18_positive|IK:PRYIJAGAEJZDBO-ZEQHCUNVSA-N_original,C18_negative|IK:PVWALMCXZUMCBB-UHFFFAOYSA-N_original,C18_negative|IK:HMUJXQRRKBLVOO-UHFFFAOYSA-N_original
0.6256725658623148,0.018124169,0.0,0.05366221863790098,4.603016866301762,1.8338203901943806,0.17719759,0.039576717,0.0846921,0.49435996841453655,15.727010868664921,0.0,15.194682950749733,0.165355999482892,1.0765200949161868,0.7174905261831906,11.863444,8.575289789596644,17.279396,11.511590740655487,12.409097,11.006932,0.29329974431195593,0.8977519310411206,10.098453006462798,0.12947299,10.48299158269991,-0.10222541,13.166658992669412,0.8830820806025977,10.535753142623296,15.79868969337293,12.35943100216082,0.5849951010380431,1.0828743241755208,1.4517297,0.10936127,13.728329992485339,16.843311,14.606100647997279,15.71265449628605,2.497979604171288,1.6148311097052153,1.0449373742190529,5.701011065367578,-0.06660169,7.917862440375258,0.8695028985260533,0.018289408,0.0,0.05512813933512724,98.78489970433216,5.257748088953026,0.19386697,0.04037031,0.0883819,0.6394486043036791,6763227.134093051,0.0,3971612.331127331,0.17981305679621368,1.934450154712698,1.0492841277399352,141979.4,5298.086835974962,31940840.0,99865.61660335897,245019.39,60289.65,0.34084464075678156,1.454079964285193,24304.380059849176,0.13822836,35702.05658392155,-0.097173974,522644.6566442253,1.4183417562447367,37636.38595227387,7265804.285504716,233147.53114198984,0.7949821920688881,1.9531556904388339,3.2704947,0.1155653,916510.5903370715,20651764.0,2204696.0122194956,6666825.358151864,11.157905348451,4.0270388336987395,1.8432204591744532,298.1697282562475,-0.06443223,2744.895253211847
1.6119114159134809,0.073895305,0.0,7.871866718418178,10.480419094856117,0.9855169015068976,0.1021347,0.022971135,-0.032790326,0.4142565091928583,16.488419142910026,10.550365683451718,15.076210297201719,0.33866762482077406,12.983554449622403,1.001704288761699,12.837412,3.6849222290428076,18.196735,11.615552304248874,13.159915,12.416026,0.007525893515004461,0.2442578142145101,9.594814822782181,13.8681,13.44328288906134,12.75832,16.743891646380135,13.13847960804032,4.050603566465318,18.33078742418994,0.0,10.679556243324473,0.3187476298724772,12.567284,0.6799344,16.24746002741837,17.447563,3.413958561437807,16.678020853045417,11.339988602480584,11.87687023565937,1.835296998201911,7.910757819790006,-0.04502668,2.300176022061458,4.012382825564559,0.07669408,0.0,2621.456409554689,35610.32893958362,1.6791964072194285,0.10753264,0.023237003,-0.032258548,0.5132452384198819,14482029.209181158,38190.40172215974,3527888.226394845,0.40307691976022525,435196.1603721458,1.722918515635031,376024.38,38.84202377704396,79935880.0,110806.78407907004,519131.78,246723.12,0.007554284228743805,0.27667343262224525,14687.421697386431,1053996.0,689196.315864432,347429.47,18697335.646866925,508122.3987767205,56.43211068254798,91402867.88679598,0.0,43457.261179066496,0.3754041701763174,287012.25,0.9737482,11381046.472006585,37790304.0,29.38528853278702,17505414.585440494,84118.0723856059,143898.47372756706,5.26699515535626,2725.455845845765,-0.04402802,8.97593828549971
1.1495571667731805,-0.021361653,0.0,12.498649950366364,9.859404900055576,1.0149780995791238,0.14162312,0.14624387,0.0017763829,0.14952401698474768,16.752110109006757,0.5063428228155122,15.635234105702077,0.16623743482426653,10.213061128255438,0.7321508495141013,12.494763,9.956312432741681,17.732384,0.8563582819924894,12.31494,12.404066,0.023224238399092056,0.22826939698513637,10.475817515936473,10.149449,11.16395204081234,1.9659361,14.81687496193664,11.369621427620908,2.8667407626873898,15.53777938573374,0.0,11.132187647679595,1.1738315587394252,10.569026,0.5967022,14.93032174524506,17.180246,11.371511703515422,16.25873827516796,8.844131511370264,3.7209217215598827,0.8302295397064955,3.609139877019701,0.2268104,2.2529469606597927,2.1567946665497617,-0.021135109,0.0,267974.2622958387,19136.497322465617,1.7593029668182583,0.15214235,0.15747842,0.0017779616,0.16128136095381138,18851632.18099459,0.659212053007482,6170151.461476165,0.18085344417043028,27255.876810040245,1.0795485970547867,266934.78,21083.900195675335,50243096.0,1.3545703800965707,223001.98,243789.88,0.023496020926196955,0.2564237566162132,35446.83704794432,25576.014,70540.18769355143,6.1415944,2721992.1943092057,86648.05833426236,16.579628546090053,5597212.181813579,0.0,68334.70305327786,2.2343615735994566,38909.758,0.81611973,3048991.436277844,28925854.0,86812.00386283753,11510131.302108863,6932.579709196865,40.30244592421164,1.2938452083950822,35.93427113334221,0.25459197,8.515737059605552
13.056795628392699,11.142712,11.31583533353724,0.41466424030962257,0.6245314503286614,10.80496663609318,2.6385503,11.873859,10.073635,12.426657956258763,13.142686606949825,10.221007197822649,13.036968373039569,11.4547961879047,2.0908404489529286,12.805374979171292,-0.007836542,12.335833691080797,16.816256,11.23900352387001,-0.06302864,0.7473256,7.943265245781937,8.47815913661928,1.0561722956624482,0.39176372,0.31117273495461617,0.043086827,0.16807584679687562,0.13994738699953818,11.876429624857956,1.2897859049218827,13.866663543700476,0.08685033125732762,3.2860124307066507,0.4079921,13.321347,0.9275278877943307,15.918302,9.486860000878305,14.407568756679852,2.4885834337972144,1.2973575389642462,10.894267547387875,0.2244527024436703,10.480756,11.583760799979705,468266.7976246646,69057.664,82110.66215595638,0.513862361392451,0.8673707964470949,49263.87522849586,12.992903,143465.88,23708.596,249360.25723079228,510264.5762709552,27473.324632984757,459073.76984381117,94351.79630257709,7.091712978997399,364168.60254920606,-0.0078059155,227710.25754517433,20100506.0,76038.14282626311,-0.061083417,1.1113459,2815.5422124612783,4807.589787394606,1.8753439321331753,0.47958806,0.36502498835237274,0.04402854,0.18302633600328277,0.1502132810933413,143835.08403124288,2.632008877282909,1052482.8959909994,0.09073341880167166,25.736039003938643,0.50379527,610080.1,1.5282513247886529,8188992.5,13184.328338156896,1807704.2056717477,11.044202620056895,2.659613493486091,53865.688805162994,0.25163751055234596,35622.32,107339.4459180016
3.0780644061426345,0.03150056,0.006414046307146177,0.9296408502924136,9.302742459105403,2.3974737900207352,0.5197276,0.61480874,0.28834003,1.8919882565013464,16.48106281754482,2.0931038070480317,15.149572624719433,0.3259811723869478,1.3879960204948563,1.7292211776019797,12.850569,8.578170071291229,17.361618,3.012366905295919,12.271845,0.96204406,0.8373867228412504,0.9246033183734199,8.357530102294557,1.403477,0.38832002453877124,11.106123,0.8696271280342179,1.7302083552836052,5.051976659259579,1.4783583007410142,12.214432783514058,1.5092549066272773,1.243748397147796,1.4905677,0.24979027,0.21935072199934122,16.813034,1.6643072569071646,16.58315578125969,3.530298676423359,10.581197944194324,3.6950600309167903,2.3724979634021435,0.16085772,8.169322337676187,20.71632769907172,0.032001954,0.006434660351739484,1.5335990728295552,10967.05744903461,9.99536466637128,0.6815695,0.8493029,0.3342109,5.632542776258254,14375885.575234832,7.1100481647899825,3796432.4748322926,0.38538928505385167,3.006812432075451,4.6362625510906526,381004.38,5313.371700577534,34678068.0,19.335475151874594,213595.69,1.6170404,1.3103215704709499,1.5208680799443206,4261.154669235038,3.0693243,0.4745015854799462,66576.57,1.3860210072918433,4.641829290917454,155.33117274052398,3.3857397018932893,201678.03630512947,3.5233592134265783,2.46859078329497,3.439615,0.28375614,0.24526794297149354,20035856.0,4.282012904111971,15921098.200582098,33.13416116156262,39386.269903969966,39.247988639109,9.72414738124962,0.17451786,3529.950360660405
13.84164832504904,11.550453,11.191149145680047,0.0,0.7131663021570737,11.707776242778186,10.891492,12.220177,12.430386,12.010288972567016,13.534074860527552,13.340127726349925,13.395144498001073,11.963632607359404,0.40213276412156046,13.804610391284815,0.10760223,13.798779569232705,16.924637,12.166632506236079,0.12325161,0.6720044,9.147535012098562,9.56206873221268,0.31053616955819086,0.11948617,0.29170336741164155,0.11182392,0.17613701687507805,0.0,12.24440438643947,0.024677079859077567,13.093426043727506,0.004811695339658924,10.070485839440634,0.3857884,13.751868,0.33358103174956377,15.977453,0.9922526217036827,14.323008278277474,0.22641954572233383,0.18069142703429994,11.39897502280764,0.08603175004415155,11.141876,13.516394143124597,1026481.3542141933,103823.08,72485.03094663059,0.0,1.0404416961845633,121511.9648650465,53716.38,202839.8,250291.52,164437.01547691243,754698.443223746,621646.02477085,656805.3452971061,156941.1597725969,0.4950098031641125,989158.0248762071,0.1136047,983407.1969413635,22401462.0,192264.499602181,0.131169,0.9581583,9390.262475487452,14214.223292787296,0.36415633718550156,0.12691766,0.3387058549537027,0.11831593,0.19260145398089307,0.0,207814.17593715384,0.024984079074071772,485737.670736078,0.0048232901350948945,23634.044817043774,0.47077343,938339.56,0.3959581588905451,8687998.0,1.6973036387329352,1661128.3798004817,0.2541017079279318,0.19804543781623105,89229.2175352817,0.08984093025347277,69000.0,741472.0859400153
13.709086569057929,11.027506,0.18135592818410134,0.01897460231169628,0.27184127036518374,11.030094355122962,1.063827,11.723394,0.5034139,12.23000964767316,15.276983123845776,2.0020098976715395,14.624960013980097,11.733942367804936,0.01551985256386499,14.057980946026445,11.231533,12.939087400000195,17.66649,11.428267129319105,10.525946,0.59343594,2.672017861897949,7.460143355030319,0.9439688491389887,0.02187042,0.29396480596946234,0.16581276,10.453709151236266,0.025469546159928674,11.957067819822223,0.11587427725056312,12.65586823209821,0.014435086018976771,10.726741036571447,0.6967198,13.253509,0.9883004508184153,17.060686,1.2812173781652971,15.000971335995343,0.6250645512363701,1.4608748247487233,11.212692628893352,0.04727663193003783,0.068544134,12.947187606513143,899042.3828348742,61542.89,0.19884180495130896,0.019155764088276548,0.3123786713902291,61702.402554475564,1.8974384,123424.67,0.65435946,204844.1583656316,4312304.008355803,6.403922280325889,2246669.7550638835,124733.45140440231,0.015640910934215914,1274392.5113432482,75472.21,416268.18112679437,47039140.0,91881.61609201971,37269.062,0.8101975,13.469136474320752,1736.3971041119103,1.570161787188098,0.02211133,0.3417366817142611,0.18035208,34671.74294085712,0.02579666634713649,155914.24227370034,0.12285469487938609,313597.3268355113,0.014539774998104363,45556.978046979035,1.007158,570065.6,1.6866644715748915,25666216.0,2.601020862448744,3272193.2293633423,0.8683665589110634,3.309728136503097,74063.57515528327,0.04841199320152687,0.07094789,419653.74081373896
13.443380650315692,10.627601,11.835424551183449,0.041744125085731824,0.5525455880118977,10.300270156571813,9.506993,11.473859,11.058989,11.744365978041213,13.90474851960753,10.981119057790966,13.484483407129572,11.762637253638195,0.28045037382499916,11.651934887771626,-0.36229703,13.874809674060671,16.68152,11.991807574954786,-0.19811049,0.56139976,10.481087756647918,8.557426335705157,0.5936461603742094,7.961285,0.4285535153833241,0.080311716,0.10520937867160043,0.0,12.091877370538576,0.01909989299909597,13.647781947448488,0.01774202017880428,3.1756440906092362,0.357273,13.527259,0.217818864963545,16.044237,1.7381709806626995,14.368723571445821,0.40132373500324847,0.1531098034224561,10.657924828260894,0.5721314913954338,10.480719,11.742940507792175,689263.6959520545,41257.016,138056.36293090662,0.042627662352689374,0.7376707864950914,29739.652400380688,13452.482,96167.664,63511.28,126040.43461687153,1093339.7985462283,58753.266919785274,718184.6694354598,128364.53993361909,0.3237258495817017,114912.49280227954,-0.3039244,1061091.583148069,17566784.0,161425.8818164681,-0.17972079,0.7531247,35634.14883744106,5204.267307848631,0.8105780526101706,2866.756,0.5350355116290587,0.083624795,0.1109431938159923,0.0,178415.74744567942,0.019283462814090043,845582.2859597552,0.01790034476548295,22.942235872480033,0.42942607,749571.94,0.24336183082998666,9288030.0,4.686932395268247,1738829.93935058,0.49380078583224857,0.16545294263899668,42527.292030058285,0.7720401171387377,35620.996,125860.89429677324
13.434007924717164,11.681488,0.6959508685096779,2.7026408784944875,0.24989842907830168,11.36866402492779,10.1291065,11.033251,10.992994,11.240549537480472,15.442258214000795,11.817438265928331,14.689733034913434,11.806731832541672,6.159054623898445,13.109189278836592,11.670281,13.312353766497521,17.473911,12.37401441251934,11.761173,0.5457438,2.4423591129897617,8.266759242616143,4.062439624863792,7.555691,4.328089524104154,7.888918,11.650443157466537,0.0,12.014723490455333,10.030958776934607,0.0,0.01718901613805432,10.79688768022852,0.36651662,13.441092,8.151455384008942,16.906364,1.7606341504180703,14.878777182463063,5.3354775337791756,7.718421571659123,11.484937456162951,0.03395595526666758,0.13062687,12.692178419395601,682833.5879835223,118359.23,1.0056152439170216,13.919079221499386,0.283895003665882,86565.13999191287,25060.963,61897.473,59455.15,76155.79129563458,5087301.126898104,135595.4217584628,2397009.8380526025,134151.41159435821,471.9807187402793,493455.15002234513,117040.21,604617.9878639551,38799244.0,236572.54533860544,128176.75,0.72589165,10.500138893475158,3891.31448362034,57.115919314980545,1910.5902,74.7993353472658,2666.556,114741.20065521028,0.0,165167.83802325968,22718.043601271464,0.0,0.01733759737687808,48867.46990251015,0.4427004,687687.7,3467.423281733731,21995850.0,4.816124522979757,2895814.0962316412,206.57184771340764,2248.406250392174,97239.00269674642,0.03453903972850527,0.1395425,325193.39449129766
13.010043364138712,10.361606,10.564454697736812,1.631940388765099,0.7475957058793797,10.477925288751566,1.2948276,11.350995,2.004689,11.470946367597525,12.938664039672524,1.4102323208735752,12.913385215349532,11.660533175580616,2.7271885353512495,4.711842240423603,0.032779623,11.898146046089574,16.512592,10.949586020752509,0.26490274,0.6904384,7.890714558010023,3.054652901797145,1.0989387528610273,0.8878499,0.34010174399744364,0.009523375,0.37102175966656814,0.0,12.035192495513963,0.615245260481931,12.436985978060138,0.10008195913810153,3.3328391570950604,1.4117025,0.61745673,6.886824978106564,15.910699,9.322890156141822,14.356212237012148,3.0987461832548204,1.0818652926082153,6.013033095594777,0.27847048768610244,10.369234,11.591875515008788,446878.09862594336,31620.914,38732.28929375102,4.113787834237884,1.1119162398156641,35521.63183274392,2.6503665,85049.04,6.4237847,95887.98236796103,416091.9865693975,3.096907090552812,405705.4775207912,115904.81209642258,14.289839691463545,110.25693324675497,0.033322796,146992.8526368602,14836371.0,56929.47245306463,0.30330423,0.99458975,2671.352789688243,20.213820969739405,2.000979552464455,1.4298996,0.4050905428198002,0.009568867,0.449214607470202,0.0,168583.51833538632,0.8501103028628128,251949.01107355385,0.10526150064353187,27.01777575382305,3.1029348,0.8542063,978.2872176524744,8126970.5,11190.27970378194,1717210.370785865,21.170136559342307,1.9501773659884045,407.7211323898522,0.3211076158780033,31863.062,108214.02673561829
