C18_negative|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N,C18_negative|IK:WLJVXDMOQOGPHL-UHFFFAOYSA-N,C18_positive|IK:LVGKNOAMLMIIKO-QXMHVHEDSA-N,HILICZ_negative|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N,C18_positive|IK:MECHNRXZTMCUDQ-UHFFFAOYSA-N,C18_negative|IK:AIONOLUJZLIMTK-UHFFFAOYSA-N,C18_negative|IK:GYUCMTKUEQLBJW-UHFFFAOYSA-N,C18_positive|IK:MBIZFBDREVRUHY-UHFFFAOYSA-N,C18_positive|IK:GUMFPOIJOXLCLA-JKSUJKDBSA-N,HILICZ_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N,C18_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,C18_negative|IK:LTSJJOKAWSCMBC-UHFFFAOYSA-N,C18_positive|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,C18_negative|IK:ZWNLSRDFHQCTQW-UHFFFAOYSA-N,C18_negative|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N,HILICZ_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N,C18_positive|IK:PUQSUZTXKPLAPR-UJPOAAIJSA-N,C18_positive|IK:WCGUUGGRBIKTOS-UHFFFAOYSA-N,C18_positive|NAME:,C18_negative|IK:IQFYYKKMVGJFEH-UHFFFAOYSA-N,C18_negative|IK:BJRNKVDFDLYUGJ-RMPHRYRLSA-N,HILICZ_positive|IK:XPCTZQVDEJYUGT-UHFFFAOYSA-N,C18_positive|IK:OYTCZOJKXCTBHG-UHFFFAOYSA-N,C18_negative|IK:GUNGQVJAKLIYDG-JXMROGBWSA-N,C18_negative|IK:OKVJCVWFVRATSG-UHFFFAOYSA-N,C18_positive|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N,C18_negative|IK:UGAGPNKCDRTDHP-UHFFFAOYSA-N,C18_positive|IK:IBMRTYCHDPMBFN-UHFFFAOYSA-N,HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N,HILICZ_positive|IK:SIOXPEMLGUPBBT-UHFFFAOYSA-N,C18_positive|IK:OVASVJPBDPJABT-UHFFFAOYSA-N,HILICZ_positive|IK:KWIUHFFTVRNATP-UHFFFAOYSA-N,HILICZ_negative|IK:QZZGJDVWLFXDLK-UHFFFAOYSA-N,C18_negative|IK:BJEPYKJPYRNKOW-REOHCLBHSA-N,C18_negative|IK:CKEXCBVNKRHAMX-UHFFFAOYSA-N,C18_negative|IK:KDYFGRWQOYBRFD-UHFFFAOYSA-N,C18_negative|IK:LJCWONGJFPCTTL-ZETCQYMHSA-N,HILICZ_negative|IK:AAWZDTNXLSGCEK-LNVDRNJUSA-N,C18_negative|NAME:,HILICZ_negative|IK:JVQYSWDUAOAHFM-UHFFFAOYSA-N,C18_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N,HILICZ_positive|IK:COLNVLDHVKWLRT-QMMMGPOBSA-N,C18_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N,C18_positive|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N,C18_positive|IK:PRYIJAGAEJZDBO-ZEQHCUNVSA-N,C18_negative|IK:PVWALMCXZUMCBB-UHFFFAOYSA-N,C18_negative|IK:HMUJXQRRKBLVOO-UHFFFAOYSA-N
0.6256725658623148,0.018124169,0.0,0.05366221863790098,4.603016866301762,1.8338203901943806,0.17719759,0.039576717,0.0846921,0.49435996841453655,15.727010868664921,0.0,15.194682950749733,0.165355999482892,1.0765200949161868,0.7174905261831906,11.863444,8.575289789596644,17.279396,11.511590740655487,12.409097,11.006932,0.29329974431195593,0.8977519310411206,10.098453006462798,0.12947299,10.48299158269991,-0.10222541,13.166658992669412,0.8830820806025977,10.535753142623296,15.79868969337293,12.35943100216082,0.5849951010380431,1.0828743241755208,1.4517297,0.10936127,13.728329992485339,16.843311,14.606100647997279,15.71265449628605,2.497979604171288,1.6148311097052153,1.0449373742190529,5.701011065367578,-0.06660169,7.917862440375258
1.6119114159134809,0.073895305,0.0,7.871866718418178,10.480419094856117,0.9855169015068976,0.1021347,0.022971135,-0.032790326,0.4142565091928583,16.488419142910026,10.550365683451718,15.076210297201719,0.33866762482077406,12.983554449622403,1.001704288761699,12.837412,3.6849222290428076,18.196735,11.615552304248874,13.159915,12.416026,0.007525893515004461,0.2442578142145101,9.594814822782181,13.8681,13.44328288906134,12.75832,16.743891646380135,13.13847960804032,4.050603566465318,18.33078742418994,0.0,10.679556243324473,0.3187476298724772,12.567284,0.6799344,16.24746002741837,17.447563,3.413958561437807,16.678020853045417,11.339988602480584,11.87687023565937,1.835296998201911,7.910757819790006,-0.04502668,2.300176022061458
1.1495571667731805,-0.021361653,0.0,12.498649950366364,9.859404900055576,1.0149780995791238,0.14162312,0.14624387,0.0017763829,0.14952401698474768,16.752110109006757,0.5063428228155122,15.635234105702077,0.16623743482426653,10.213061128255438,0.7321508495141013,12.494763,9.956312432741681,17.732384,0.8563582819924894,12.31494,12.404066,0.023224238399092056,0.22826939698513637,10.475817515936473,10.149449,11.16395204081234,1.9659361,14.81687496193664,11.369621427620908,2.8667407626873898,15.53777938573374,0.0,11.132187647679595,1.1738315587394252,10.569026,0.5967022,14.93032174524506,17.180246,11.371511703515422,16.25873827516796,8.844131511370264,3.7209217215598827,0.8302295397064955,3.609139877019701,0.2268104,2.2529469606597927
13.056795628392699,11.142712,11.31583533353724,0.41466424030962257,0.6245314503286614,10.80496663609318,2.6385503,11.873859,10.073635,12.426657956258763,13.142686606949825,10.221007197822649,13.036968373039569,11.4547961879047,2.0908404489529286,12.805374979171292,-0.007836542,12.335833691080797,16.816256,11.23900352387001,-0.06302864,0.7473256,7.943265245781937,8.47815913661928,1.0561722956624482,0.39176372,0.31117273495461617,0.043086827,0.16807584679687562,0.13994738699953818,11.876429624857956,1.2897859049218827,13.866663543700476,0.08685033125732762,3.2860124307066507,0.4079921,13.321347,0.9275278877943307,15.918302,9.486860000878305,14.407568756679852,2.4885834337972144,1.2973575389642462,10.894267547387875,0.2244527024436703,10.480756,11.583760799979705
3.0780644061426345,0.03150056,0.006414046307146177,0.9296408502924136,9.302742459105403,2.3974737900207352,0.5197276,0.61480874,0.28834003,1.8919882565013464,16.48106281754482,2.0931038070480317,15.149572624719433,0.3259811723869478,1.3879960204948563,1.7292211776019797,12.850569,8.578170071291229,17.361618,3.012366905295919,12.271845,0.96204406,0.8373867228412504,0.9246033183734199,8.357530102294557,1.403477,0.38832002453877124,11.106123,0.8696271280342179,1.7302083552836052,5.051976659259579,1.4783583007410142,12.214432783514058,1.5092549066272773,1.243748397147796,1.4905677,0.24979027,0.21935072199934122,16.813034,1.6643072569071646,16.58315578125969,3.530298676423359,10.581197944194324,3.6950600309167903,2.3724979634021435,0.16085772,8.169322337676187
13.84164832504904,11.550453,11.191149145680047,0.0,0.7131663021570737,11.707776242778186,10.891492,12.220177,12.430386,12.010288972567016,13.534074860527552,13.340127726349925,13.395144498001073,11.963632607359404,0.40213276412156046,13.804610391284815,0.10760223,13.798779569232705,16.924637,12.166632506236079,0.12325161,0.6720044,9.147535012098562,9.56206873221268,0.31053616955819086,0.11948617,0.29170336741164155,0.11182392,0.17613701687507805,0.0,12.24440438643947,0.024677079859077567,13.093426043727506,0.004811695339658924,10.070485839440634,0.3857884,13.751868,0.33358103174956377,15.977453,0.9922526217036827,14.323008278277474,0.22641954572233383,0.18069142703429994,11.39897502280764,0.08603175004415155,11.141876,13.516394143124597
13.709086569057929,11.027506,0.18135592818410134,0.01897460231169628,0.27184127036518374,11.030094355122962,1.063827,11.723394,0.5034139,12.23000964767316,15.276983123845776,2.0020098976715395,14.624960013980097,11.733942367804936,0.01551985256386499,14.057980946026445,11.231533,12.939087400000195,17.66649,11.428267129319105,10.525946,0.59343594,2.672017861897949,7.460143355030319,0.9439688491389887,0.02187042,0.29396480596946234,0.16581276,10.453709151236266,0.025469546159928674,11.957067819822223,0.11587427725056312,12.65586823209821,0.014435086018976771,10.726741036571447,0.6967198,13.253509,0.9883004508184153,17.060686,1.2812173781652971,15.000971335995343,0.6250645512363701,1.4608748247487233,11.212692628893352,0.04727663193003783,0.068544134,12.947187606513143
13.443380650315692,10.627601,11.835424551183449,0.041744125085731824,0.5525455880118977,10.300270156571813,9.506993,11.473859,11.058989,11.744365978041213,13.90474851960753,10.981119057790966,13.484483407129572,11.762637253638195,0.28045037382499916,11.651934887771626,-0.36229703,13.874809674060671,16.68152,11.991807574954786,-0.19811049,0.56139976,10.481087756647918,8.557426335705157,0.5936461603742094,7.961285,0.4285535153833241,0.080311716,0.10520937867160043,0.0,12.091877370538576,0.01909989299909597,13.647781947448488,0.01774202017880428,3.1756440906092362,0.357273,13.527259,0.217818864963545,16.044237,1.7381709806626995,14.368723571445821,0.40132373500324847,0.1531098034224561,10.657924828260894,0.5721314913954338,10.480719,11.742940507792175
13.434007924717164,11.681488,0.6959508685096779,2.7026408784944875,0.24989842907830168,11.36866402492779,10.1291065,11.033251,10.992994,11.240549537480472,15.442258214000795,11.817438265928331,14.689733034913434,11.806731832541672,6.159054623898445,13.109189278836592,11.670281,13.312353766497521,17.473911,12.37401441251934,11.761173,0.5457438,2.4423591129897617,8.266759242616143,4.062439624863792,7.555691,4.328089524104154,7.888918,11.650443157466537,0.0,12.014723490455333,10.030958776934607,0.0,0.01718901613805432,10.79688768022852,0.36651662,13.441092,8.151455384008942,16.906364,1.7606341504180703,14.878777182463063,5.3354775337791756,7.718421571659123,11.484937456162951,0.03395595526666758,0.13062687,12.692178419395601
13.010043364138712,10.361606,10.564454697736812,1.631940388765099,0.7475957058793797,10.477925288751566,1.2948276,11.350995,2.004689,11.470946367597525,12.938664039672524,1.4102323208735752,12.913385215349532,11.660533175580616,2.7271885353512495,4.711842240423603,0.032779623,11.898146046089574,16.512592,10.949586020752509,0.26490274,0.6904384,7.890714558010023,3.054652901797145,1.0989387528610273,0.8878499,0.34010174399744364,0.009523375,0.37102175966656814,0.0,12.035192495513963,0.615245260481931,12.436985978060138,0.10008195913810153,3.3328391570950604,1.4117025,0.61745673,6.886824978106564,15.910699,9.322890156141822,14.356212237012148,3.0987461832548204,1.0818652926082153,6.013033095594777,0.27847048768610244,10.369234,11.591875515008788
